10/31/2021 15:55:59 - INFO - __main__ -   ***** training *****
10/31/2021 15:57:18 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:16 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:46 - INFO - __main__ -   ***** training *****
10/31/2021 15:59:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:00:30 - INFO - __main__ -   ***** training *****
10/31/2021 16:07:47 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:17 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:54 - INFO - __main__ -   ***** training *****
10/31/2021 16:10:43 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:01 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:10 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:29 - INFO - __main__ -   ***** training *****
10/31/2021 17:02:40 - INFO - root -   [EVAL] step:  118 | accuracy: 97.05%
10/31/2021 17:02:40 - INFO - root -   [EVAL] step:  118 | accuracy: 96.60%
10/31/2021 17:02:41 - INFO - root -   [EVAL] step:  119 | accuracy: 97.08%
10/31/2021 17:02:41 - INFO - root -   [EVAL] step:  119 | accuracy: 96.63%
10/31/2021 17:02:42 - INFO - root -   [EVAL] step:  120 | accuracy: 97.10%
10/31/2021 17:02:42 - INFO - root -   [EVAL] step:  120 | accuracy: 96.65%
10/31/2021 17:02:43 - INFO - root -   [EVAL] step:  121 | accuracy: 97.12%
10/31/2021 17:02:43 - INFO - root -   [EVAL] step:  121 | accuracy: 96.68%
10/31/2021 17:02:44 - INFO - root -   [EVAL] step:  122 | accuracy: 97.15%
10/31/2021 17:02:44 - INFO - root -   [EVAL] step:  122 | accuracy: 96.71%
10/31/2021 17:02:45 - INFO - root -   [EVAL] step:  123 | accuracy: 97.17%
10/31/2021 17:02:45 - INFO - root -   [EVAL] step:  123 | accuracy: 96.74%
10/31/2021 17:02:46 - INFO - root -   [EVAL] step:  124 | accuracy: 97.19%
10/31/2021 17:02:46 - INFO - root -   [EVAL] step:  124 | accuracy: 96.76%
10/31/2021 17:02:47 - INFO - root -   [EVAL] step:  125 | accuracy: 97.22%
10/31/2021 17:02:47 - INFO - root -   [EVAL] step:  125 | accuracy: 96.79%
10/31/2021 17:02:48 - INFO - root -   [EVAL] step:  126 | accuracy: 97.24%
10/31/2021 17:02:48 - INFO - root -   [EVAL] step:  126 | accuracy: 96.81%
10/31/2021 17:02:49 - INFO - root -   [EVAL] step:  127 | accuracy: 97.26%
10/31/2021 17:02:49 - INFO - root -   [EVAL] step:  127 | accuracy: 96.84%
10/31/2021 17:02:50 - INFO - root -   [EVAL] step:  128 | accuracy: 97.28%
10/31/2021 17:02:50 - INFO - root -   [EVAL] step:  128 | accuracy: 96.86%
